t_s,drone_id,lat,lon,heading_deg,speed_kn,kf_std_m,is_lost
49.35,7,54.4381883,18.9241782,233.0,10.6,0.84,0
49.35,8,54.4389385,18.9257574,5.8,8.3,0.84,0
50.45,0,54.4388412,18.9251245,260.6,11.1,0.84,0
50.45,1,54.4387908,18.9258451,359.4,12.2,0.84,0
50.45,2,54.4388459,18.9242105,319.4,15.9,0.84,0
50.45,3,54.4391147,18.9251523,312.3,10.4,0.84,0
50.45,4,54.4391505,18.9259238,23.3,14.3,0.84,0
50.45,5,54.4383688,18.9246954,217.6,11.9,0.84,0
50.45,6,54.4382454,18.9244461,217.3,14.0,0.84,0
50.45,7,54.4381907,18.9241485,228.8,8.8,0.84,0
50.45,8,54.4389623,18.9257786,0.6,9.7,0.84,0
51.45,0,54.4388474,18.9251106,258.2,11.1,0.84,0
51.45,1,54.4388133,18.9258313,357.0,11.6,0.84,0
51.45,2,54.4388599,18.9241833,307.9,16.3,0.84,0
51.45,3,54.4391298,18.9251305,313.8,12.8,0.84,0
51.45,4,54.4391745,18.9259518,26.1,15.7,0.84,0
51.45,5,54.4383622,18.9246677,215.0,12.7,0.84,0
51.45,6,54.4382253,18.9244182,214.7,14.6,0.84,0
51.45,7,54.4381786,18.9241306,235.9,11.8,0.84,0
51.45,8,54.4389615,18.9257847,349.9,10.5,0.84,0
52.55,0,54.4388502,18.9250815,251.3,10.6,0.84,0
52.55,1,54.4388377,18.9258506,2.0,12.3,0.84,0
52.55,2,54.4388787,18.9241560,296.5,13.2,0.84,0
52.55,3,54.4391343,18.9251247,323.2,10.2,0.84,0
52.55,4,54.4391985,18.9259633,20.5,13.5,0.84,0
52.55,5,54.4383478,18.9246470,214.3,13.4,0.84,0
52.55,6,54.4382084,18.9243975,216.0,12.2,0.84,0
52.55,7,54.4381753,18.9240968,247.2,9.2,0.84,0
52.55,8,54.4389853,18.9257956,341.6,8.7,0.84,0
53.64,0,54.4388592,18.9250435,251.3,10.2,0.84,0
53.64,1,54.4388533,18.9258660,2.5,13.5,0.84,0
53.64,2,54.4388864,18.9241208,292.6,11.1,0.84,0
53.64,3,54.4391552,18.9251120,329.8,8.2,0.84,0
53.64,4,54.4392111,18.9259653,14.9,11.1,0.84,0
53.64,5,54.4383306,18.9246172,215.0,13.3,0.84,0
53.64,6,54.4382019,18.9243854,214.7,10.3,0.84,0
53.64,7,54.4381724,18.9240471,251.0,7.3,0.84,0
53.64,8,54.4389876,18.9257947,343.2,8.6,0.84,0
54.65,0,54.4388617,18.9250191,245.3,10.8,0.84,0
54.65,1,54.4388724,18.9258627,0.7,13.7,0.84,0
54.65,2,54.4388981,18.9240892,292.4,14.5,0.84,0
54.65,3,54.4391736,18.9250988,331.7,8.0,0.84,0
54.65,4,54.4392205,18.9259893,9.8,10.6,0.84,0
54.65,5,54.4383248,18.9246035,217.5,12.5,0.84,0
54.65,6,54.4381932,18.9243460,214.0,10.8,0.84,0
54.65,7,54.4381667,18.9240313,251.4,5.9,0.84,0
54.65,8,54.4389882,18.9258132,339.9,11.9,0.84,0
55.65,0,54.4388606,18.9249921,245.1,11.8,0.84,0
55.65,1,54.4388851,18.9258882,2.3,12.7,0.84,0
55.65,2,54.4389139,18.9240672,299.0,17.2,0.84,0
55.65,3,54.4391874,18.9250906,336.1,12.1,0.84,0
55.65,4,54.4392399,18.9260053,9.5,13.7,0.84,0
55.65,5,54.4383108,18.9245704,213.6,11.8,0.84,0
55.65,6,54.4381825,18.9243302,209.8,13.4,0.84,0
55.65,7,54.4381583,18.9240261,260.3,9.9,0.84,0
55.65,8,54.4390112,18.9257988,341.5,15.1,0.84,0
56.65,0,54.4388635,18.9249604,245.0,13.8,0.84,0
56.65,1,54.4389107,18.9258883,0.3,11.7,0.84,0
56.65,2,54.4389329,18.9240310,309.9,16.5,0.84,0
56.65,3,54.4392043,18.9250880,334.4,15.5,0.84,0
56.65,4,54.4392619,18.9259996,10.9,15.6,0.84,0
56.65,5,54.4382868,18.9245542,214.1,12.0,0.84,0
56.65,6,54.4381620,18.9243040,208.2,15.0,0.84,0
56.65,7,54.4381535,18.9240099,266.5,13.1,0.84,0
56.65,8,54.4390364,18.9257977,334.0,16.7,0.84,0
57.75,0,54.4388598,18.9249282,243.9,16.0,0.84,0
57.75,1,54.4389250,18.9258875,0.9,11.8,0.84,0
57.75,2,54.4389448,18.9240072,317.9,13.9,0.84,0
57.75,3,54.4392151,18.9250668,327.2,17.8,0.84,0
57.75,4,54.4392848,18.9260025,16.4,13.0,0.84,0
57.75,5,54.4382628,18.9245056,213.5,14.1,0.84,0
57.75,6,54.4381349,18.9242616,206.5,11.7,0.84,0
57.75,7,54.4381469,18.9239311,274.9,16.1,0.84,0
57.75,8,54.4390733,18.9258022,328.9,10.7,0.84,0
58.76,0,54.4388532,18.9248920,249.2,15.6,0.84,0
58.76,1,54.4389437,18.9258888,1.3,13.2,0.84,0
58.76,2,54.4389582,18.9239782,316.9,14.5,0.84,0
58.76,3,54.4392399,18.9250569,312.6,15.6,0.84,0
58.76,4,54.4393030,18.9260274,22.1,10.7,0.84,0
58.76,5,54.4382451,18.9244852,210.2,13.3,0.84,0
58.76,6,54.4381169,18.9242324,208.5,10.6,0.84,0
58.76,7,54.4381384,18.9239060,267.3,13.0,0.84,0
58.76,8,54.4390959,18.9257981,325.3,11.4,0.84,0
59.76,0,54.4388530,18.9248507,254.8,12.9,0.84,0
59.76,1,54.4389703,18.9258961,1.2,14.2,0.84,0
59.76,2,54.4389686,18.9239437,312.3,15.1,0.84,0
59.76,3,54.4392627,18.9250379,306.3,13.1,0.84,0
59.76,4,54.4393136,18.9260345,23.5,9.7,0.84,0
59.76,5,54.4382228,18.9244606,215.3,11.8,0.84,0
59.76,6,54.4380890,18.9242138,207.0,12.1,0.84,0
59.76,7,54.4381375,18.9238815,255.5,10.2,0.84,0
59.76,8,54.4391197,18.9257796,320.5,14.3,0.84,0
60.85,0,54.4388537,18.9247780,263.8,13.2,0.84,0
60.85,1,54.4390126,18.9259054,358.8,11.6,0.84,0
60.85,2,54.4389932,18.9238943,303.1,12.7,0.84,0
60.85,3,54.4393089,18.9250022,311.1,14.0,0.84,0
60.85,4,54.4393446,18.9260684,17.9,16.2,0.84,0
60.85,5,54.4382024,18.9244547,215.8,11.1,0.84,0
60.85,6,54.4380749,18.9241906,209.2,14.6,0.84,0
60.85,7,54.4381297,18.9238613,250.9,8.8,0.84,0
60.85,8,54.4391432,18.9257720,326.1,16.5,0.84,0
61.95,0,54.4388521,18.9247265,263.9,16.4,0.84,0
61.95,1,54.4390347,18.9258983,358.8,11.1,0.84,0
61.95,2,54.4390048,18.9238626,301.7,14.5,0.84,0
61.95,3,54.4393201,18.9249681,312.5,13.1,0.84,0
61.95,4,54.4393758,18.9260862,14.2,15.5,0.84,0
61.95,5,54.4381885,18.9244305,215.1,12.3,0.84,0
61.95,6,54.4380655,18.9241770,209.2,15.1,0.84,0
61.95,7,54.4381245,18.9238262,255.0,12.4,0.84,0
61.95,8,54.4391711,18.9257608,331.2,17.4,0.84,0
62.95,0,54.4388396,18.9246884,268.6,17.8,0.84,0
62.95,1,54.4390396,18.9259007,359.6,12.6,0.84,0
62.95,2,54.4390244,18.9238219,297.4,17.6,0.84,0
62.95,3,54.4393377,18.9249504,317.6,13.3,0.84,0
62.95,4,54.4393941,18.9260979,11.6,13.1,0.84,0
62.95,5,54.4381705,18.9244206,216.8,14.1,0.84,0
62.95,6,54.4380587,18.9241623,211.1,12.7,0.84,0
62.95,7,54.4381256,18.9238013,265.0,9.4,0.84,0
62.95,8,54.4391809,18.9257573,331.5,16.2,0.84,0
63.96,0,54.4388371,18.9246599,270.2,15.6,0.84,0
63.96,1,54.4390574,18.9258959,0.4,14.5,0.84,0
63.96,2,54.4390385,18.9237713,300.4,19.2,0.84,0
63.96,3,54.4393466,18.9249405,319.5,16.5,0.84,0
63.96,4,54.4394164,18.9261180,16.3,10.9,0.84,0
63.96,5,54.4381600,18.9244015,209.8,14.3,0.84,0
63.96,6,54.4380300,18.9241442,205.9,10.7,0.84,0
63.96,7,54.4381277,18.9237795,271.3,7.2,0.84,0
63.96,8,54.4392021,18.9257423,311.9,12.6,0.84,0
65.05,0,54.4388286,18.9246139,269.6,13.2,0.84,0
65.05,1,54.4390833,18.9258949,0.6,14.4,0.84,0
65.05,2,54.4390407,18.9237415,303.2,16.7,0.84,0
65.05,3,54.4393725,18.9249007,321.2,19.2,0.84,0
65.05,4,54.4394280,18.9261355,15.4,9.3,0.84,0
65.05,5,54.4381451,18.9243519,213.2,12.5,0.84,0
65.05,6,54.4380102,18.9241437,208.2,10.9,0.84,0
65.05,7,54.4381215,18.9237571,273.5,5.8,0.84,0
65.05,8,54.4392125,18.9257330,306.0,10.1,0.84,0
66.14,0,54.4388266,18.9245819,270.7,13.0,0.84,0
66.14,1,54.4391075,18.9258976,1.5,12.3,0.84,0
66.14,2,54.4390547,18.9236883,308.9,14.0,0.84,0
66.14,3,54.4393853,18.9248656,314.0,17.4,0.84,0
66.14,4,54.4394495,18.9261467,20.4,10.8,0.84,0
66.14,5,54.4381327,18.9243416,213.1,10.5,0.84,0
66.14,6,54.4379986,18.9241151,209.2,13.3,0.84,0
66.14,7,54.4381072,18.9237445,277.8,8.8,0.84,0
66.14,8,54.4392200,18.9257426,301.8,8.4,0.84,0
67.15,0,54.4388217,18.9245572,273.3,15.4,0.84,0
67.15,1,54.4391319,18.9258909,0.6,10.4,0.84,0
67.15,2,54.4390729,18.9236693,307.7,13.7,0.84,0
67.15,3,54.4394078,18.9248374,311.1,14.5,0.84,0
67.15,4,54.4394663,18.9261547,25.4,14.0,0.84,0
67.15,5,54.4381358,18.9243160,213.7,11.2,0.84,0
67.15,6,54.4379727,18.9240878,208.6,15.3,0.84,0
67.15,7,54.4381102,18.9237177,288.3,12.3,0.84,0
67.15,8,54.4392423,18.9257047,305.2,11.2,0.84,0
68.15,0,54.4388260,18.9245105,277.8,17.5,0.84,0
68.15,1,54.4391471,18.9258892,1.3,11.2,0.84,0
68.15,2,54.4390983,18.9236331,310.5,16.9,0.84,0
68.15,3,54.4394261,18.9248010,303.1,12.9,0.84,0
68.15,4,54.4394809,18.9261574,31.5,15.5,0.84,0
68.15,5,54.4381020,18.9243092,214.1,13.9,0.84,0
68.15,6,54.4379554,18.9240823,208.0,14.3,0.84,0
68.15,7,54.4381183,18.9236827,296.3,15.1,0.84,0
68.15,8,54.4392771,18.9256747,317.3,12.1,0.84,0
69.25,0,54.4388173,18.9244823,281.0,17.0,0.84,0
69.25,1,54.4391647,18.9258925,2.7,14.0,0.84,0
69.25,2,54.4391133,18.9235970,309.2,19.3,0.84,0
69.25,3,54.4394370,18.9247820,303.1,15.1,0.84,0
69.25,4,54.4395006,18.9261712,26.5,13.9,0.84,0
69.25,5,54.4380844,18.9243108,213.5,15.4,0.84,0
69.25,6,54.4379474,18.9240578,208.9,12.1,0.84,0
69.25,7,54.4381296,18.9236451,299.5,17.4,0.84,0
69.25,8,54.4392877,18.9256651,324.2,9.4,0.84,0
70.25,0,54.4388140,18.9244303,278.0,14.4,0.84,0
70.25,1,54.4391898,18.9258900,359.2,15.4,0.84,0
70.25,2,54.4391231,18.9235584,307.9,17.8,0.84,0
70.25,3,54.4394495,18.9247609,304.3,18.0,0.84,0
70.25,4,54.4395194,18.9261651,19.7,11.3,0.84,0
70.25,5,54.4380692,18.9242956,214.2,13.7,0.84,0
70.25,6,54.4379317,18.9240591,208.7,10.5,0.84,0
70.25,7,54.4381218,18.9236049,291.2,16.5,0.84,0
70.25,8,54.4393009,18.9256625,330.5,12.6,0.84,0
71.25,0,54.4388183,18.9243787,281.0,13.0,0.84,0
71.25,1,54.4392086,18.9258927,1.4,13.4,0.84,0
71.25,2,54.4391439,18.9235205,301.5,15.0,0.84,0
71.25,3,54.4394848,18.9247305,308.8,17.7,0.84,0
71.25,4,54.4395377,18.9261842,11.9,10.0,0.84,0
71.25,5,54.4380465,18.9242787,213.4,11.5,0.84,0
71.25,6,54.4379151,18.9240293,209.6,11.5,0.84,0
71.25,7,54.4381343,18.9235621,283.4,13.2,0.84,0
71.25,8,54.4393273,18.9256441,318.6,13.0,0.84,0
72.26,0,54.4388171,18.9243293,281.0,14.5,0.84,0
72.26,1,54.4392283,18.9258904,1.2,11.3,0.84,0
72.26,2,54.4391488,18.9235056,304.7,13.5,0.84,0
72.26,3,54.4394984,18.9247031,308.4,14.9,0.84,0
72.26,4,54.4395508,18.9261934,10.4,12.4,0.84,0
72.26,5,54.4380216,18.9242534,212.8,10.7,0.84,0
72.26,6,54.4379012,18.9240026,219.0,13.1,0.84,0
72.26,7,54.4381257,18.9235240,278.0,10.8,0.84,0
72.26,8,54.4393264,18.9256102,310.2,10.0,0.84,0
73.26,0,54.4388172,18.9242914,281.1,17.5,0.84,0
73.26,1,54.4392464,18.9258828,3.4,10.7,0.84,0
73.26,2,54.4391643,18.9234658,306.8,15.2,0.84,0
73.26,3,54.4395209,18.9246796,314.1,13.5,0.84,0
73.26,4,54.4395734,18.9262191,10.3,15.8,0.84,0
73.26,5,54.4380095,18.9242357,214.0,12.4,0.84,0
73.26,6,54.4378876,18.9239922,229.8,13.0,0.84,0
73.26,7,54.4381347,18.9234893,273.4,14.4,0.84,0
73.26,8,54.4393303,18.9255843,301.3,8.0,0.84,0
74.26,0,54.4388186,18.9242602,283.0,18.3,0.84,0
74.26,1,54.4392589,18.9258926,1.4,12.5,0.84,0
74.26,2,54.4391911,18.9234289,307.0,18.1,0.84,0
74.26,3,54.4395385,18.9246434,310.8,15.4,0.84,0
74.26,4,54.4395871,18.9262346,17.1,14.4,0.84,0
74.26,5,54.4379884,18.9242271,212.5,14.6,0.84,0
74.26,6,54.4378734,18.9239791,239.0,11.4,0.84,0
74.26,7,54.4381350,18.9234484,280.4,17.1,0.84,0
74.26,8,54.4393401,18.9255904,299.4,6.6,0.84,0
75.27,0,54.4388176,18.9242241,282.0,15.8,0.84,0
75.27,1,54.4392720,18.9258967,360.0,14.6,0.84,0
75.27,2,54.4391991,18.9234169,312.1,19.2,0.84,0
75.27,3,54.4395543,18.9246409,311.6,18.1,0.84,0
75.27,4,54.4396053,18.9262420,19.6,12.0,0.84,0
75.27,5,54.4379736,18.9242054,215.4,14.8,0.84,0
75.27,6,54.4378530,18.9239548,244.6,11.7,0.84,0
75.27,7,54.4381444,18.9234060,288.2,14.8,0.84,0
75.27,8,54.4393449,18.9255770,295.7,8.4,0.84,0
76.36,0,54.4388088,18.9241774,284.9,13.4,0.84,0
76.36,1,54.4392982,18.9259129,3.1,14.5,0.84,0
76.36,2,54.4392122,18.9233568,311.3,16.9,0.84,0
76.36,3,54.4395681,18.9246143,304.4,18.4,0.84,0
76.36,4,54.4396194,18.9262517,19.5,10.8,0.84,0
76.36,5,54.4379579,18.9241975,212.1,12.4,0.84,0
76.36,6,54.4378378,18.9239310,240.5,12.0,0.84,0
76.36,7,54.4381540,18.9233698,297.8,12.2,0.84,0
76.36,8,54.4393681,18.9255620,290.1,11.9,0.84,0
77.37,0,54.4388217,18.9241426,283.2,13.5,0.84,0
77.37,1,54.4393142,18.9259014,1.8,12.3,0.84,0
77.37,2,54.4392346,18.9233224,309.3,14.3,0.84,0
77.37,3,54.4395848,18.9245782,300.5,15.8,0.84,0
77.37,4,54.4396543,18.9262597,15.8,12.6,0.84,0
77.37,5,54.4379460,18.9241627,213.0,10.5,0.84,0
77.37,6,54.4378193,18.9239197,236.9,10.7,0.84,0
77.37,7,54.4381518,18.9233445,297.8,12.9,0.84,0
77.37,8,54.4393835,18.9255327,283.3,14.8,0.84,0
78.37,0,54.4388183,18.9241063,281.2,16.6,0.84,0
78.37,1,54.4393333,18.9259005,2.4,10.4,0.84,0
78.37,2,54.4392531,18.9232874,308.5,13.9,0.84,0
78.37,3,54.4395950,18.9245376,299.7,13.8,0.84,0
78.37,4,54.4396695,18.9262862,10.0,15.2,0.84,0
78.37,5,54.4379300,18.9241616,213.1,11.1,0.84,0
78.37,6,54.4378105,18.9239017,231.3,9.7,0.84,0
78.37,7,54.4381668,18.9233022,298.0,16.0,0.84,0
78.37,8,54.4393849,18.9255119,276.8,15.9,0.84,0
79.38,0,54.4388327,18.9240553,284.8,19.0,0.84,0
79.38,1,54.4393536,18.9259065,0.8,11.1,0.84,0
79.38,2,54.4392558,18.9232587,307.0,16.9,0.84,0
79.38,3,54.4396147,18.9244976,301.7,14.5,0.84,0
79.38,4,54.4396893,18.9262929,3.1,15.8,0.84,0
79.38,5,54.4379178,18.9241457,212.4,13.8,0.84,0
79.38,6,54.4377976,18.9238888,227.0,10.5,0.84,0
79.38,7,54.4381708,18.9232697,288.9,18.2,0.84,0
79.38,8,54.4394006,18.9254831,277.6,16.4,0.84,0
80.38,0,54.4388349,18.9240043,285.8,17.4,0.84,0
80.38,1,54.4393766,18.9259103,0.4,13.9,0.84,0
80.38,2,54.4392732,18.9232129,308.9,19.6,0.84,0
80.38,3,54.4396418,18.9244704,307.2,16.7,0.84,0
80.38,4,54.4397185,18.9263044,2.0,13.8,0.84,0
80.38,5,54.4379000,18.9241297,213.4,15.4,0.84,0
80.38,6,54.4377830,18.9238771,225.2,12.7,0.84,0
80.38,7,54.4381711,18.9232409,282.8,16.9,0.84,0
80.38,8,54.4394061,18.9254423,283.1,15.3,0.84,0
81.47,0,54.4388391,18.9239814,284.1,14.8,0.84,0
81.47,1,54.4394053,18.9259207,0.6,15.4,0.84,0
81.47,2,54.4392922,18.9231843,314.1,18.5,0.84,0
81.47,3,54.4396482,18.9244388,309.7,17.8,0.84,0
81.47,4,54.4397338,18.9262919,0.5,12.0,0.84,0
81.47,5,54.4378863,18.9241193,211.0,13.7,0.84,0
81.47,6,54.4377705,18.9238592,228.8,15.8,0.84,0
81.47,7,54.4381763,18.9231945,281.6,14.3,0.84,0
81.47,8,54.4394213,18.9254095,290.7,13.5,0.84,0
82.48,0,54.4388429,18.9239418,287.2,13.1,0.84,0
82.48,1,54.4394177,18.9259088,2.2,13.7,0.84,0
82.48,2,54.4393000,18.9231623,314.2,15.6,0.84,0
82.48,3,54.4396656,18.9243921,308.2,17.0,0.84,0
82.48,4,54.4397496,18.9263071,4.8,11.3,0.84,0
82.48,5,54.4378762,18.9240946,212.6,11.5,0.84,0
82.48,6,54.4377553,18.9238111,239.7,15.0,0.84,0
82.48,7,54.4381861,18.9231432,281.5,14.2,0.84,0
82.48,8,54.4394358,18.9253770,294.1,14.4,0.84,0
83.48,0,54.4388313,18.9238869,284.0,14.0,0.84,0
83.48,1,54.4394498,18.9259124,357.7,11.6,0.84,0
83.48,2,54.4393197,18.9231222,312.7,13.5,0.84,0
83.48,3,54.4396831,18.9243602,309.6,15.1,0.84,0
83.48,4,54.4397719,18.9263317,5.7,13.1,0.84,0
83.48,5,54.4378512,18.9240783,212.6,10.5,0.84,0
83.48,6,54.4377409,18.9237785,250.9,12.2,0.84,0
83.48,7,54.4381943,18.9231072,284.7,16.2,0.84,0
83.48,8,54.4394422,18.9253396,292.8,15.5,0.84,0
84.57,0,54.4388325,18.9238372,280.0,16.5,0.84,0
84.57,1,54.4394584,18.9259179,1.8,10.6,0.84,0
84.57,2,54.4393290,18.9230921,309.2,14.4,0.84,0
84.57,3,54.4396841,18.9243492,306.3,14.5,0.84,0
84.57,4,54.4397863,18.9263484,8.1,15.2,0.84,0
84.57,5,54.4378333,18.9240482,212.4,12.1,0.84,0
84.57,6,54.4377339,18.9237487,254.5,11.0,0.84,0
84.57,7,54.4382054,18.9230691,291.3,18.1,0.84,0
84.57,8,54.4394531,18.9253302,283.2,13.0,0.84,0
85.67,0,54.4388420,18.9237897,278.1,17.5,0.84,0
85.67,1,54.4394804,18.9259387,0.2,12.2,0.84,0
85.67,2,54.4393477,18.9230443,308.6,17.6,0.84,0
85.67,3,54.4396975,18.9243172,304.6,15.9,0.84,0
85.67,4,54.4398101,18.9263466,9.4,16.2,0.84,0
85.67,5,54.4378267,18.9240308,214.6,14.7,0.84,0
85.67,6,54.4377251,18.9237463,251.8,11.9,0.84,0
85.67,7,54.4382195,18.9230200,293.9,17.8,0.84,0
85.67,8,54.4394558,18.9252784,281.9,10.7,0.84,0
86.67,0,54.4388503,18.9237522,278.3,16.2,0.84,0
86.67,1,54.4394956,18.9259418,2.8,14.5,0.84,0
86.67,2,54.4393697,18.9229887,307.8,19.8,0.84,0
86.67,3,54.4397147,18.9242650,305.5,18.1,0.84,0
86.67,4,54.4398298,18.9263441,6.3,14.3,0.84,0
86.67,5,54.4378051,18.9240184,209.2,15.0,0.84,0
86.67,6,54.4377104,18.9237185,249.3,10.8,0.84,0
86.67,7,54.4382334,18.9229719,293.1,16.5,0.84,0
86.67,8,54.4394677,18.9252379,277.6,11.5,0.84,0
87.67,0,54.4388517,18.9237162,277.0,13.9,0.84,0
87.67,1,54.4395082,18.9259332,358.6,14.8,0.84,0
87.67,2,54.4393942,18.9229688,312.9,18.1,0.84,0
87.67,3,54.4397389,18.9242238,304.1,18.5,0.84,0
87.67,4,54.4398456,18.9263495,7.5,12.0,0.84,0
87.67,5,54.4377846,18.9239855,210.2,12.7,0.84,0
87.67,6,54.4376946,18.9236819,243.2,9.2,0.84,0
87.67,7,54.4382402,18.9229288,292.8,14.6,0.84,0
87.67,8,54.4394734,18.9252012,275.1,14.9,0.84,0
88.76,0,54.4388445,18.9236743,280.1,13.3,0.84,0
88.76,1,54.4395389,18.9259422,357.8,12.4,0.84,0
88.76,2,54.4393993,18.9229424,312.6,15.2,0.84,0
88.76,3,54.4397573,18.9241901,302.9,16.4,0.84,0
88.76,4,54.4398702,18.9263513,2.9,11.7,0.84,0
88.76,5,54.4377635,18.9239781,214.9,10.7,0.84,0
88.76,6,54.4376859,18.9236801,238.0,9.3,0.84,0
88.76,7,54.4382466,18.9228957,289.4,14.0,0.84,0
88.76,8,54.4394732,18.9251552,277.0,17.9,0.84,0
89.87,0,54.4388579,18.9236422,281.8,15.3,0.84,0
89.87,1,54.4395574,18.9259334,0.7,10.5,0.84,0
89.87,2,54.4394070,18.9229202,313.4,14.0,0.84,0
89.87,3,54.4397757,18.9241601,302.8,14.1,0.84,0
89.87,4,54.4398962,18.9263561,358.1,14.1,0.84,0
89.87,5,54.4377551,18.9239520,210.2,10.8,0.84,0
89.87,6,54.4376695,18.9236580,233.6,13.1,0.84,0
89.87,7,54.4382494,18.9228282,278.9,17.9,0.84,0
89.87,8,54.4394922,18.9250801,282.4,15.6,0.84,0
90.87,0,54.4388707,18.9236139,284.7,17.8,0.84,0
90.87,1,54.4395677,18.9259383,359.3,11.2,0.84,0
90.87,2,54.4394251,18.9228840,311.5,15.9,0.84,0
90.87,3,54.4397943,18.9241202,304.0,14.1,0.84,0
90.87,4,54.4399182,18.9263577,354.0,16.5,0.84,0
90.87,5,54.4377398,18.9239299,211.9,13.3,0.84,0
90.87,6,54.4376573,18.9236388,243.6,15.9,0.84,0
90.87,7,54.4382559,18.9227738,279.1,18.8,0.84,0
90.87,8,54.4394964,18.9250553,283.7,13.1,0.84,0
91.96,0,54.4388812,18.9235219,287.0,15.3,0.84,0
91.96,1,54.4396156,18.9259389,356.7,15.5,0.84,0
91.96,2,54.4394680,18.9227901,307.6,19.3,0.84,0
91.96,3,54.4398226,18.9240510,310.9,18.5,0.84,0
91.96,4,54.4399707,18.9263667,355.6,13.9,0.84,0
91.96,5,54.4377016,18.9238797,214.0,13.9,0.84,0
91.96,6,54.4376370,18.9235659,262.8,10.2,0.84,0
91.96,7,54.4382586,18.9227287,284.4,16.5,0.84,0
91.96,8,54.4395101,18.9250177,283.3,14.0,0.84,0
92.97,0,54.4388996,18.9234781,287.4,13.1,0.84,0
92.97,1,54.4396280,18.9259497,359.3,13.8,0.84,0
92.97,2,54.4394777,18.9227517,313.6,16.4,0.84,0
92.97,3,54.4398409,18.9240113,310.3,17.9,0.84,0
92.97,4,54.4399859,18.9263855,357.2,11.7,0.84,0
92.97,5,54.4376762,18.9238686,211.4,11.8,0.84,0
92.97,6,54.4376323,18.9235513,265.7,12.9,0.84,0
92.97,7,54.4382736,18.9226904,286.5,13.9,0.84,0
92.97,8,54.4395121,18.9249774,287.7,17.3,0.84,0
94.06,0,54.4389035,18.9234567,287.4,13.9,0.84,0
94.06,1,54.4396519,18.9259422,358.0,11.6,0.84,0
94.06,2,54.4394864,18.9227375,310.3,13.8,0.84,0
94.06,3,54.4398510,18.9239806,305.7,15.0,0.84,0
94.06,4,54.4400043,18.9263917,358.2,12.9,0.84,0
94.06,5,54.4376552,18.9238698,210.8,10.7,0.84,0
94.06,6,54.4376209,18.9235373,261.1,13.0,0.84,0
94.06,7,54.4382863,18.9226458,284.9,14.4,0.84,0
94.06,8,54.4395207,18.9249432,285.4,19.1,0.84,0
95.07,0,54.4389086,18.9234121,286.0,17.0,0.84,0
95.07,1,54.4396714,18.9259384,359.8,10.6,0.84,0
95.07,2,54.4395030,18.9227018,312.1,14.7,0.84,0
95.07,3,54.4398647,18.9239428,308.8,13.2,0.84,0
95.07,4,54.4400302,18.9263707,356.0,16.0,0.84,0
95.07,5,54.4376391,18.9238487,214.1,11.8,0.84,0
95.07,6,54.4376119,18.9235005,254.9,10.5,0.84,0
95.07,7,54.4382893,18.9226042,282.3,17.5,0.84,0
95.07,8,54.4395257,18.9248802,285.7,16.7,0.84,0
96.07,0,54.4389099,18.9233627,283.0,18.8,0.84,0
96.07,1,54.4396902,18.9259258,0.5,12.2,0.84,0
96.07,2,54.4395254,18.9226751,312.3,17.8,0.84,0
96.07,3,54.4398778,18.9238995,305.3,15.3,0.84,0
96.07,4,54.4400510,18.9263738,353.1,17.3,0.84,0
96.07,5,54.4376215,18.9238373,213.4,14.0,0.84,0
96.07,6,54.4375995,18.9234778,249.2,10.2,0.84,0
96.07,7,54.4382932,18.9225664,283.9,19.6,0.84,0
96.07,8,54.4395297,18.9248501,282.8,14.1,0.84,0
97.07,0,54.4389172,18.9233357,286.3,16.8,0.84,0
97.07,1,54.4397094,18.9259309,358.1,14.8,0.84,0
97.07,2,54.4395409,18.9226335,310.5,19.9,0.84,0
97.07,3,54.4398887,18.9238728,304.1,18.4,0.84,0
97.07,4,54.4400705,18.9263773,349.8,15.1,0.84,0
97.07,5,54.4376072,18.9238142,213.6,14.7,0.84,0
97.07,6,54.4375867,18.9234508,255.2,13.8,0.84,0
97.07,7,54.4382990,18.9225148,283.5,18.0,0.84,0
97.07,8,54.4395340,18.9247919,279.7,13.1,0.84,0
98.08,0,54.4389212,18.9232782,283.4,14.2,0.84,0
98.08,1,54.4397375,18.9259303,359.0,15.0,0.84,0
98.08,2,54.4395611,18.9226030,309.4,18.1,0.84,0
98.08,3,54.4399085,18.9238372,304.9,19.2,0.84,0
98.08,4,54.4400856,18.9263760,348.5,12.8,0.84,0
98.08,5,54.4375787,18.9238050,215.2,12.9,0.84,0
98.08,6,54.4375867,18.9234254,264.8,14.8,0.84,0
98.08,7,54.4383009,18.9224700,281.9,15.2,0.84,0
98.08,8,54.4395375,18.9247655,279.5,14.9,0.84,0
99.17,0,54.4389277,18.9232421,284.9,13.6,0.84,0
99.17,1,54.4397575,18.9259389,359.3,12.7,0.84,0
99.17,2,54.4395827,18.9225717,313.1,15.3,0.84,0
99.17,3,54.4399196,18.9238151,305.8,16.2,0.84,0
99.17,4,54.4401111,18.9263804,347.5,12.7,0.84,0
99.17,5,54.4375692,18.9237694,215.5,10.8,0.84,0
99.17,6,54.4375868,18.9234049,280.4,11.9,0.84,0
99.17,7,54.4383177,18.9224375,281.5,13.8,0.84,0
99.17,8,54.4395429,18.9247251,277.5,17.7,0.84,0
100.18,0,54.4389331,18.9232141,286.2,15.6,0.84,0
100.18,1,54.4397861,18.9259325,8.6,9.6,0.84,0
