t_s,cell_id,centre_lat,centre_lon,staleness_s
3664.6,66,54.4578160,18.8713508,-1.0
3664.6,67,54.4578160,18.8760390,-1.0
3664.6,68,54.4578160,18.8807273,-1.0
3664.6,69,54.4578160,18.8854155,-1.0
3664.6,70,54.4578160,18.8901037,-1.0
3664.6,71,54.4578160,18.8947920,-1.0
3664.6,72,54.4605109,18.8572861,-1.0
3664.6,73,54.4605109,18.8619743,-1.0
3664.6,74,54.4605109,18.8666626,-1.0
3664.6,75,54.4605109,18.8713508,-1.0
3664.6,76,54.4605109,18.8760390,-1.0
3664.6,77,54.4605109,18.8807273,-1.0
3664.6,78,54.4605109,18.8854155,-1.0
3664.6,79,54.4605109,18.8901037,-1.0
3664.6,80,54.4605109,18.8947920,-1.0
3664.6,81,54.4632059,18.8572861,-1.0
3664.6,82,54.4632059,18.8619743,-1.0
3664.6,83,54.4632059,18.8666626,-1.0
3664.6,84,54.4632059,18.8713508,-1.0
3664.6,85,54.4632059,18.8760390,-1.0
3664.6,86,54.4632059,18.8807273,-1.0
3664.6,87,54.4632059,18.8854155,-1.0
3664.6,88,54.4632059,18.8901037,-1.0
3664.6,89,54.4632059,18.8947920,-1.0
3674.6,0,54.4389515,18.8572861,-1.0
3674.6,1,54.4389515,18.8619743,1143.0
3674.6,2,54.4389515,18.8666626,1233.0
3674.6,3,54.4389515,18.8713508,1498.0
3674.6,4,54.4389515,18.8760390,1603.0
3674.6,5,54.4389515,18.8807273,1690.0
3674.6,6,54.4389515,18.8854155,-1.0
3674.6,7,54.4389515,18.8901037,-1.0
3674.6,8,54.4389515,18.8947920,-1.0
3674.6,9,54.4416464,18.8572861,-1.0
3674.6,10,54.4416464,18.8619743,1055.0
3674.6,11,54.4416464,18.8666626,1319.0
3674.6,12,54.4416464,18.8713508,1410.0
3674.6,13,54.4416464,18.8760390,1867.0
3674.6,14,54.4416464,18.8807273,1780.0
3674.6,15,54.4416464,18.8854155,-1.0
3674.6,16,54.4416464,18.8901037,-1.0
3674.6,17,54.4416464,18.8947920,-1.0
3674.6,18,54.4443413,18.8572861,4.0
3674.6,19,54.4443413,18.8619743,952.0
3674.6,20,54.4443413,18.8666626,-1.0
3674.6,21,54.4443413,18.8713508,626.0
3674.6,22,54.4443413,18.8760390,1146.0
3674.6,23,54.4443413,18.8807273,8.0
3674.6,24,54.4443413,18.8854155,-1.0
3674.6,25,54.4443413,18.8901037,-1.0
3674.6,26,54.4443413,18.8947920,-1.0
3674.6,27,54.4470363,18.8572861,-1.0
3674.6,28,54.4470363,18.8619743,0.0
3674.6,29,54.4470363,18.8666626,810.0
3674.6,30,54.4470363,18.8713508,712.0
3674.6,31,54.4470363,18.8760390,503.0
3674.6,32,54.4470363,18.8807273,19.0
3674.6,33,54.4470363,18.8854155,131.0
3674.6,34,54.4470363,18.8901037,6.0
3674.6,35,54.4470363,18.8947920,49.0
3674.6,36,54.4497312,18.8572861,-1.0
3674.6,37,54.4497312,18.8619743,107.0
3674.6,38,54.4497312,18.8666626,212.0
3674.6,39,54.4497312,18.8713508,316.0
3674.6,40,54.4497312,18.8760390,404.0
3674.6,41,54.4497312,18.8807273,2270.0
3674.6,42,54.4497312,18.8854155,1.0
3674.6,43,54.4497312,18.8901037,2264.0
3674.6,44,54.4497312,18.8947920,140.0
3674.6,45,54.4524261,18.8572861,-1.0
3674.6,46,54.4524261,18.8619743,18.0
3674.6,47,54.4524261,18.8666626,8.0
3674.6,48,54.4524261,18.8713508,2.0
3674.6,49,54.4524261,18.8760390,-1.0
3674.6,50,54.4524261,18.8807273,10.0
3674.6,51,54.4524261,18.8854155,7.0
3674.6,52,54.4524261,18.8901037,2255.0
3674.6,53,54.4524261,18.8947920,-1.0
3674.6,54,54.4551211,18.8572861,-1.0
3674.6,55,54.4551211,18.8619743,-1.0
3674.6,56,54.4551211,18.8666626,-1.0
3674.6,57,54.4551211,18.8713508,-1.0
3674.6,58,54.4551211,18.8760390,-1.0
3674.6,59,54.4551211,18.8807273,32.0
3674.6,60,54.4551211,18.8854155,2444.0
3674.6,61,54.4551211,18.8901037,19.0
3674.6,62,54.4551211,18.8947920,2411.0
3674.6,63,54.4578160,18.8572861,-1.0
3674.6,64,54.4578160,18.8619743,-1.0
3674.6,65,54.4578160,18.8666626,-1.0
3674.6,66,54.4578160,18.8713508,-1.0
3674.6,67,54.4578160,18.8760390,-1.0
3674.6,68,54.4578160,18.8807273,-1.0
3674.6,69,54.4578160,18.8854155,-1.0
3674.6,70,54.4578160,18.8901037,-1.0
3674.6,71,54.4578160,18.8947920,-1.0
3674.6,72,54.4605109,18.8572861,-1.0
3674.6,73,54.4605109,18.8619743,-1.0
3674.6,74,54.4605109,18.8666626,-1.0
3674.6,75,54.4605109,18.8713508,-1.0
3674.6,76,54.4605109,18.8760390,-1.0
3674.6,77,54.4605109,18.8807273,-1.0
3674.6,78,54.4605109,18.8854155,-1.0
3674.6,79,54.4605109,18.8901037,-1.0
3674.6,80,54.4605109,18.8947920,-1.0
3674.6,81,54.4632059,18.8572861,-1.0
3674.6,82,54.4632059,18.8619743,-1.0
3674.6,83,54.4632059,18.8666626,-1.0
3674.6,84,54.4632059,18.8713508,-1.0
3674.6,85,54.4632059,18.8760390,-1.0
3674.6,86,54.4632059,18.8807273,-1.0
3674.6,87,54.4632059,18.8854155,-1.0
3674.6,88,54.4632059,18.8901037,-1.0
3674.6,89,54.4632059,18.8947920,-1.0
3684.7,0,54.4389515,18.8572861,-1.0
3684.7,1,54.4389515,18.8619743,1153.0
3684.7,2,54.4389515,18.8666626,1243.0
3684.7,3,54.4389515,18.8713508,1508.0
3684.7,4,54.4389515,18.8760390,1613.0
3684.7,5,54.4389515,18.8807273,1700.0
3684.7,6,54.4389515,18.8854155,-1.0
3684.7,7,54.4389515,18.8901037,-1.0
3684.7,8,54.4389515,18.8947920,-1.0
3684.7,9,54.4416464,18.8572861,-1.0
3684.7,10,54.4416464,18.8619743,1065.0
3684.7,11,54.4416464,18.8666626,1330.0
3684.7,12,54.4416464,18.8713508,1420.0
3684.7,13,54.4416464,18.8760390,1877.0
3684.7,14,54.4416464,18.8807273,1791.0
3684.7,15,54.4416464,18.8854155,-1.0
3684.7,16,54.4416464,18.8901037,-1.0
3684.7,17,54.4416464,18.8947920,-1.0
3684.7,18,54.4443413,18.8572861,4.0
3684.7,19,54.4443413,18.8619743,962.0
3684.7,20,54.4443413,18.8666626,-1.0
3684.7,21,54.4443413,18.8713508,636.0
3684.7,22,54.4443413,18.8760390,1156.0
3684.7,23,54.4443413,18.8807273,8.0
3684.7,24,54.4443413,18.8854155,-1.0
3684.7,25,54.4443413,18.8901037,-1.0
3684.7,26,54.4443413,18.8947920,-1.0
3684.7,27,54.4470363,18.8572861,-1.0
3684.7,28,54.4470363,18.8619743,0.0
3684.7,29,54.4470363,18.8666626,820.0
3684.7,30,54.4470363,18.8713508,722.0
3684.7,31,54.4470363,18.8760390,513.0
3684.7,32,54.4470363,18.8807273,19.0
3684.7,33,54.4470363,18.8854155,131.0
3684.7,34,54.4470363,18.8901037,6.0
3684.7,35,54.4470363,18.8947920,49.0
3684.7,36,54.4497312,18.8572861,-1.0
3684.7,37,54.4497312,18.8619743,117.0
3684.7,38,54.4497312,18.8666626,222.0
3684.7,39,54.4497312,18.8713508,326.0
3684.7,40,54.4497312,18.8760390,414.0
3684.7,41,54.4497312,18.8807273,2280.0
3684.7,42,54.4497312,18.8854155,1.0
3684.7,43,54.4497312,18.8901037,2274.0
3684.7,44,54.4497312,18.8947920,140.0
3684.7,45,54.4524261,18.8572861,-1.0
3684.7,46,54.4524261,18.8619743,28.0
3684.7,47,54.4524261,18.8666626,8.0
3684.7,48,54.4524261,18.8713508,2.0
3684.7,49,54.4524261,18.8760390,-1.0
3684.7,50,54.4524261,18.8807273,10.0
3684.7,51,54.4524261,18.8854155,7.0
3684.7,52,54.4524261,18.8901037,2265.0
3684.7,53,54.4524261,18.8947920,-1.0
3684.7,54,54.4551211,18.8572861,-1.0
3684.7,55,54.4551211,18.8619743,-1.0
3684.7,56,54.4551211,18.8666626,-1.0
3684.7,57,54.4551211,18.8713508,-1.0
3684.7,58,54.4551211,18.8760390,-1.0
3684.7,59,54.4551211,18.8807273,32.0
3684.7,60,54.4551211,18.8854155,2454.0
3684.7,61,54.4551211,18.8901037,19.0
3684.7,62,54.4551211,18.8947920,2421.0
3684.7,63,54.4578160,18.8572861,-1.0
3684.7,64,54.4578160,18.8619743,-1.0
3684.7,65,54.4578160,18.8666626,-1.0
3684.7,66,54.4578160,18.8713508,-1.0
3684.7,67,54.4578160,18.8760390,-1.0
3684.7,68,54.4578160,18.8807273,-1.0
3684.7,69,54.4578160,18.8854155,-1.0
3684.7,70,54.4578160,18.8901037,-1.0
3684.7,71,54.4578160,18.8947920,-1.0
3684.7,72,54.4605109,18.8572861,-1.0
3684.7,73,54.4605109,18.8619743,-1.0
3684.7,74,54.4605109,18.8666626,-1.0
3684.7,75,54.4605109,18.8713508,-1.0
3684.7,76,54.4605109,18.8760390,-1.0
3684.7,77,54.4605109,18.8807273,-1.0
3684.7,78,54.4605109,18.8854155,-1.0
3684.7,79,54.4605109,18.8901037,-1.0
3684.7,80,54.4605109,18.8947920,-1.0
3684.7,81,54.4632059,18.8572861,-1.0
3684.7,82,54.4632059,18.8619743,-1.0
3684.7,83,54.4632059,18.8666626,-1.0
3684.7,84,54.4632059,18.8713508,-1.0
3684.7,85,54.4632059,18.8760390,-1.0
3684.7,86,54.4632059,18.8807273,-1.0
3684.7,87,54.4632059,18.8854155,-1.0
3684.7,88,54.4632059,18.8901037,-1.0
3684.7,89,54.4632059,18.8947920,-1.0
3694.8,0,54.4389515,18.8572861,-1.0
3694.8,1,54.4389515,18.8619743,1163.0
3694.8,2,54.4389515,18.8666626,1253.0
3694.8,3,54.4389515,18.8713508,1518.0
3694.8,4,54.4389515,18.8760390,1623.0
3694.8,5,54.4389515,18.8807273,1710.0
3694.8,6,54.4389515,18.8854155,-1.0
3694.8,7,54.4389515,18.8901037,-1.0
3694.8,8,54.4389515,18.8947920,-1.0
3694.8,9,54.4416464,18.8572861,-1.0
3694.8,10,54.4416464,18.8619743,1076.0
3694.8,11,54.4416464,18.8666626,1340.0
3694.8,12,54.4416464,18.8713508,1430.0
3694.8,13,54.4416464,18.8760390,1887.0
3694.8,14,54.4416464,18.8807273,1801.0
3694.8,15,54.4416464,18.8854155,-1.0
3694.8,16,54.4416464,18.8901037,-1.0
3694.8,17,54.4416464,18.8947920,-1.0
3694.8,18,54.4443413,18.8572861,4.0
3694.8,19,54.4443413,18.8619743,972.0
3694.8,20,54.4443413,18.8666626,-1.0
3694.8,21,54.4443413,18.8713508,646.0
3694.8,22,54.4443413,18.8760390,1166.0
3694.8,23,54.4443413,18.8807273,8.0
3694.8,24,54.4443413,18.8854155,-1.0
3694.8,25,54.4443413,18.8901037,-1.0
3694.8,26,54.4443413,18.8947920,-1.0
3694.8,27,54.4470363,18.8572861,-1.0
3694.8,28,54.4470363,18.8619743,0.0
3694.8,29,54.4470363,18.8666626,830.0
3694.8,30,54.4470363,18.8713508,732.0
3694.8,31,54.4470363,18.8760390,523.0
3694.8,32,54.4470363,18.8807273,19.0
3694.8,33,54.4470363,18.8854155,131.0
3694.8,34,54.4470363,18.8901037,6.0
3694.8,35,54.4470363,18.8947920,49.0
3694.8,36,54.4497312,18.8572861,-1.0
3694.8,37,54.4497312,18.8619743,127.0
3694.8,38,54.4497312,18.8666626,232.0
3694.8,39,54.4497312,18.8713508,336.0
3694.8,40,54.4497312,18.8760390,424.0
3694.8,41,54.4497312,18.8807273,2290.0
3694.8,42,54.4497312,18.8854155,1.0
3694.8,43,54.4497312,18.8901037,2284.0
3694.8,44,54.4497312,18.8947920,140.0
3694.8,45,54.4524261,18.8572861,-1.0
3694.8,46,54.4524261,18.8619743,38.0
3694.8,47,54.4524261,18.8666626,8.0
3694.8,48,54.4524261,18.8713508,2.0
3694.8,49,54.4524261,18.8760390,-1.0
3694.8,50,54.4524261,18.8807273,10.0
3694.8,51,54.4524261,18.8854155,7.0
3694.8,52,54.4524261,18.8901037,2275.0
3694.8,53,54.4524261,18.8947920,-1.0
3694.8,54,54.4551211,18.8572861,-1.0
3694.8,55,54.4551211,18.8619743,-1.0
3694.8,56,54.4551211,18.8666626,-1.0
3694.8,57,54.4551211,18.8713508,-1.0
3694.8,58,54.4551211,18.8760390,-1.0
3694.8,59,54.4551211,18.8807273,32.0
3694.8,60,54.4551211,18.8854155,2464.0
3694.8,61,54.4551211,18.8901037,19.0
3694.8,62,54.4551211,18.8947920,2431.0
3694.8,63,54.4578160,18.8572861,-1.0
3694.8,64,54.4578160,18.8619743,-1.0
3694.8,65,54.4578160,18.8666626,-1.0
3694.8,66,54.4578160,18.8713508,-1.0
3694.8,67,54.4578160,18.8760390,-1.0
3694.8,68,54.4578160,18.8807273,-1.0
3694.8,69,54.4578160,18.8854155,-1.0
3694.8,70,54.4578160,18.8901037,-1.0
3694.8,71,54.4578160,18.8947920,-1.0
3694.8,72,54.4605109,18.8572861,-1.0
3694.8,73,54.4605109,18.8619743,-1.0
3694.8,74,54.4605109,18.8666626,-1.0
3694.8,75,54.4605109,18.8713508,-1.0
3694.8,76,54.4605109,18.8760390,-1.0
3694.8,77,54.4605109,18.8807273,-1.0
3694.8,78,54.4605109,18.8854155,-1.0
3694.8,79,54.4605109,18.8901037,-1.0
3694.8,80,54.4605109,18.8947920,-1.0
3694.8,81,54.4632059,18.8572861,-1.0
3694.8,82,54.4632059,18.8619743,-1.0
3694.8,83,54.4632059,18.8666626,-1.0
3694.8,84,54.4632059,18.8713508,-1.0
3694.8,85,54.4632059,18.8760390,-1.0
3694.8,86,54.4632059,18.8807273,-1.0
3694.8,87,54.4632059,18.8854155,-1.0
3694.8,88,54.4632059,18.8901037,-1.0
3694.8,89,54.4632059,18.8947920,-1.0
3704.8,0,54.4389515,18.8572861,-1.0
3704.8,1,54.4389515,18.8619743,1173.0
3704.8,2,54.4389515,18.8666626,1263.0
3704.8,3,54.4389515,18.8713508,1528.0
3704.8,4,54.4389515,18.8760390,1633.0
3704.8,5,54.4389515,18.8807273,1720.0
3704.8,6,54.4389515,18.8854155,-1.0
3704.8,7,54.4389515,18.8901037,-1.0
3704.8,8,54.4389515,18.8947920,-1.0
3704.8,9,54.4416464,18.8572861,-1.0
3704.8,10,54.4416464,18.8619743,1086.0
3704.8,11,54.4416464,18.8666626,1350.0
3704.8,12,54.4416464,18.8713508,1440.0
3704.8,13,54.4416464,18.8760390,1897.0
3704.8,14,54.4416464,18.8807273,1811.0
3704.8,15,54.4416464,18.8854155,-1.0
3704.8,16,54.4416464,18.8901037,-1.0
3704.8,17,54.4416464,18.8947920,-1.0
3704.8,18,54.4443413,18.8572861,4.0
3704.8,19,54.4443413,18.8619743,982.0
3704.8,20,54.4443413,18.8666626,-1.0
3704.8,21,54.4443413,18.8713508,656.0
3704.8,22,54.4443413,18.8760390,1176.0
3704.8,23,54.4443413,18.8807273,8.0
3704.8,24,54.4443413,18.8854155,-1.0
3704.8,25,54.4443413,18.8901037,-1.0
3704.8,26,54.4443413,18.8947920,-1.0
3704.8,27,54.4470363,18.8572861,-1.0
3704.8,28,54.4470363,18.8619743,0.0
3704.8,29,54.4470363,18.8666626,840.0
3704.8,30,54.4470363,18.8713508,742.0
3704.8,31,54.4470363,18.8760390,533.0
3704.8,32,54.4470363,18.8807273,19.0
3704.8,33,54.4470363,18.8854155,131.0
3704.8,34,54.4470363,18.8901037,6.0
3704.8,35,54.4470363,18.8947920,49.0
3704.8,36,54.4497312,18.8572861,-1.0
3704.8,37,54.4497312,18.8619743,137.0
3704.8,38,54.4497312,18.8666626,242.0
3704.8,39,54.4497312,18.8713508,346.0
3704.8,40,54.4497312,18.8760390,434.0
3704.8,41,54.4497312,18.8807273,2300.0
3704.8,42,54.4497312,18.8854155,1.0
3704.8,43,54.4497312,18.8901037,2294.0
3704.8,44,54.4497312,18.8947920,140.0
3704.8,45,54.4524261,18.8572861,-1.0
3704.8,46,54.4524261,18.8619743,48.0
3704.8,47,54.4524261,18.8666626,8.0
3704.8,48,54.4524261,18.8713508,2.0
3704.8,49,54.4524261,18.8760390,-1.0
3704.8,50,54.4524261,18.8807273,10.0
3704.8,51,54.4524261,18.8854155,7.0
3704.8,52,54.4524261,18.8901037,2285.0
3704.8,53,54.4524261,18.8947920,-1.0
3704.8,54,54.4551211,18.8572861,-1.0
3704.8,55,54.4551211,18.8619743,-1.0
3704.8,56,54.4551211,18.8666626,-1.0
3704.8,57,54.4551211,18.8713508,-1.0
3704.8,58,54.4551211,18.8760390,-1.0
3704.8,59,54.4551211,18.8807273,32.0
3704.8,60,54.4551211,18.8854155,2474.0
3704.8,61,54.4551211,18.8901037,19.0
3704.8,62,54.4551211,18.8947920,2441.0
3704.8,63,54.4578160,18.8572861,-1.0
3704.8,64,54.4578160,18.8619743,-1.0
3704.8,65,54.4578160,18.8666626,-1.0
3704.8,66,54.4578160,18.8713508,-1.0
3704.8,67,54.4578160,18.8760390,-1.0
3704.8,68,54.4578160,18.8807273,-1.0
3704.8,69,54.4578160,18.8854155,-1.0
3704.8,70,54.4578160,18.8901037,-1.0
3704.8,71,54.4578160,18.8947920,-1.0
3704.8,72,54.4605109,18.8572861,-1.0
3704.8,73,54.4605109,18.8619743,-1.0
3704.8,74,54.4605109,18.8666626,-1.0
3704.8,75,54.4605109,18.8713508,-1.0
3704.8,76,54.4605109,18.8760390,-1.0
3704.8,77,54.4605109,18.8807273,-1.0
3704.8,78,54.4605109,18.8854155,-1.0
3704.8,79,54.4605109,18.8901037,-1.0
3704.8,80,54.4605109,18.8947920,-1.0
3704.8,81,54.4632059,18.8572861,-1.0
3704.8,82,54.4632059,18.8619743,-1.0
3704.8,83,54.4632059,18.8666626,-1.0
3704.8,84,54.4632059,18.8713508,-1.0
3704.8,85,54.4632059,18.8760390,-1.0
3704.8,86,54.4632059,18.8807273,-1.0
3704.8,87,54.4632059,18.8854155,-1.0
3704.8,88,54.4632059,18.8901037,-1.0
3704.8,89,54.4632059,18.8947920,-1.0
3714.8,0,54.4389515,18.8572861,-1.0
3714.8,1,54.4389515,18.8619743,1183.0
3714.8,2,54.4389515,18.8666626,1273.0
3714.8,3,54.4389515,18.8713508,1538.0
3714.8,4,54.4389515,18.8760390,1643.0
3714.8,5,54.4389515,18.8807273,1730.0
3714.8,6,54.4389515,18.8854155,-1.0
3714.8,7,54.4389515,18.8901037,-1.0
3714.8,8,54.4389515,18.8947920,-1.0
3714.8,9,54.4416464,18.8572861,-1.0
3714.8,10,54.4416464,18.8619743,1096.0
3714.8,11,54.4416464,18.8666626,1360.0
3714.8,12,54.4416464,18.8713508,1450.0
3714.8,13,54.4416464,18.8760390,1907.0
3714.8,14,54.4416464,18.8807273,1821.0
3714.8,15,54.4416464,18.8854155,-1.0
3714.8,16,54.4416464,18.8901037,-1.0
3714.8,17,54.4416464,18.8947920,-1.0
3714.8,18,54.4443413,18.8572861,4.0
3714.8,19,54.4443413,18.8619743,992.0
3714.8,20,54.4443413,18.8666626,-1.0
3714.8,21,54.4443413,18.8713508,666.0
3714.8,22,54.4443413,18.8760390,1186.0
3714.8,23,54.4443413,18.8807273,8.0
3714.8,24,54.4443413,18.8854155,-1.0
3714.8,25,54.4443413,18.8901037,-1.0
3714.8,26,54.4443413,18.8947920,-1.0
3714.8,27,54.4470363,18.8572861,-1.0
3714.8,28,54.4470363,18.8619743,0.0
3714.8,29,54.4470363,18.8666626,850.0
3714.8,30,54.4470363,18.8713508,752.0
3714.8,31,54.4470363,18.8760390,543.0
3714.8,32,54.4470363,18.8807273,19.0
3714.8,33,54.4470363,18.8854155,131.0
3714.8,34,54.4470363,18.8901037,6.0
3714.8,35,54.4470363,18.8947920,49.0
3714.8,36,54.4497312,18.8572861,-1.0
3714.8,37,54.4497312,18.8619743,147.0
3714.8,38,54.4497312,18.8666626,252.0
3714.8,39,54.4497312,18.8713508,356.0
3714.8,40,54.4497312,18.8760390,444.0
3714.8,41,54.4497312,18.8807273,2310.0
3714.8,42,54.4497312,18.8854155,1.0
3714.8,43,54.4497312,18.8901037,2304.0
3714.8,44,54.4497312,18.8947920,140.0
3714.8,45,54.4524261,18.8572861,-1.0
3714.8,46,54.4524261,18.8619743,58.0
3714.8,47,54.4524261,18.8666626,8.0
3714.8,48,54.4524261,18.8713508,2.0
3714.8,49,54.4524261,18.8760390,-1.0
3714.8,50,54.4524261,18.8807273,10.0
3714.8,51,54.4524261,18.8854155,7.0
3714.8,52,54.4524261,18.8901037,2295.0
3714.8,53,54.4524261,18.8947920,-1.0
3714.8,54,54.4551211,18.8572861,-1.0
3714.8,55,54.4551211,18.8619743,-1.0
3714.8,56,54.4551211,18.8666626,-1.0
3714.8,57,54.4551211,18.8713508,-1.0
3714.8,58,54.4551211,18.8760390,-1.0
3714.8,59,54.4551211,18.8807273,32.0
3714.8,60,54.4551211,18.8854155,2484.0
3714.8,61,54.4551211,18.8901037,19.0
3714.8,62,54.4551211,18.8947920,2451.0
3714.8,63,54.4578160,18.8572861,-1.0
3714.8,64,54.4578160,18.8619743,-1.0
3714.8,65,54.4578160,18.8666626,-1.0
3714.8,66,54.4578160,18.8713508,-1.0
3714.8,67,54.4578160,18.8760390,-1.0
3714.8,68,54.4578160,18.8807273,-1.0
3714.8,69,54.4578160,18.8854155,-1.0
3714.8,70,54.4578160,18.8901037,-1.0
3714.8,71,54.4578160,18.8947920,-1.0
3714.8,72,54.4605109,18.8572861,-1.0
3714.8,73,54.4605109,18.8619743,-1.0
3714.8,74,54.4605109,18.8666626,-1.0
3714.8,75,54.4605109,18.8713508,-1.0
3714.8,76,54.4605109,18.8760390,-1.0
3714.8,77,54.4605109,18.8807273,-1.0
3714.8,78,54.4605109,18.8854155,-1.0
3714.8,79,54.4605109,18.8901037,-1.0
3714.8,80,54.4605109,18.8947920,-1.0
3714.8,81,54.4632059,18.8572861,-1.0
3714.8,82,54.4632059,18.8619743,-1.0
3714.8,83,54.4632059,18.8666626,-1.0
3714.8,84,54.4632059,18.8713508,-1.0
3714.8,85,54.4632059,18.8760390,-1.0
3714.8,86,54.4632059,18.8807273,-1.0
3714.8,87,54.4632059,18.8854155,-1.0
3714.8,88,54.4632059,18.8901037,-1.0
3714.8,89,54.4632059,18.8947920,-1.0
3724.9,0,54.4389515,18.8572861,-1.0
3724.9,1,54.4389515,18.8619743,1193.0
3724.9,2,54.4389515,18.8666626,1283.0
3724.9,3,54.4389515,18.8713508,1548.0
3724.9,4,54.4389515,18.8760390,1653.0
3724.9,5,54.4389515,18.8807273,1740.0
3724.9,6,54.4389515,18.8854155,-1.0
3724.9,7,54.4389515,18.8901037,-1.0
3724.9,8,54.4389515,18.8947920,-1.0
3724.9,9,54.4416464,18.8572861,-1.0
3724.9,10,54.4416464,18.8619743,1106.0
3724.9,11,54.4416464,18.8666626,1370.0
3724.9,12,54.4416464,18.8713508,1460.0
3724.9,13,54.4416464,18.8760390,1917.0
3724.9,14,54.4416464,18.8807273,1831.0
3724.9,15,54.4416464,18.8854155,-1.0
3724.9,16,54.4416464,18.8901037,-1.0
3724.9,17,54.4416464,18.8947920,-1.0
3724.9,18,54.4443413,18.8572861,4.0
3724.9,19,54.4443413,18.8619743,1002.0
3724.9,20,54.4443413,18.8666626,-1.0
3724.9,21,54.4443413,18.8713508,676.0
3724.9,22,54.4443413,18.8760390,1196.0
3724.9,23,54.4443413,18.8807273,8.0
3724.9,24,54.4443413,18.8854155,-1.0
3724.9,25,54.4443413,18.8901037,-1.0
3724.9,26,54.4443413,18.8947920,-1.0
3724.9,27,54.4470363,18.8572861,-1.0
3724.9,28,54.4470363,18.8619743,0.0
3724.9,29,54.4470363,18.8666626,861.0
3724.9,30,54.4470363,18.8713508,762.0
3724.9,31,54.4470363,18.8760390,553.0
3724.9,32,54.4470363,18.8807273,19.0
3724.9,33,54.4470363,18.8854155,131.0
3724.9,34,54.4470363,18.8901037,6.0
3724.9,35,54.4470363,18.8947920,49.0
3724.9,36,54.4497312,18.8572861,-1.0
3724.9,37,54.4497312,18.8619743,158.0
3724.9,38,54.4497312,18.8666626,262.0
3724.9,39,54.4497312,18.8713508,366.0
3724.9,40,54.4497312,18.8760390,454.0
3724.9,41,54.4497312,18.8807273,2320.0
3724.9,42,54.4497312,18.8854155,1.0
3724.9,43,54.4497312,18.8901037,2314.0
3724.9,44,54.4497312,18.8947920,140.0
3724.9,45,54.4524261,18.8572861,-1.0
3724.9,46,54.4524261,18.8619743,68.0
3724.9,47,54.4524261,18.8666626,8.0
3724.9,48,54.4524261,18.8713508,2.0
3724.9,49,54.4524261,18.8760390,-1.0
3724.9,50,54.4524261,18.8807273,10.0
3724.9,51,54.4524261,18.8854155,7.0
3724.9,52,54.4524261,18.8901037,2305.0
3724.9,53,54.4524261,18.8947920,-1.0
3724.9,54,54.4551211,18.8572861,-1.0
3724.9,55,54.4551211,18.8619743,-1.0
3724.9,56,54.4551211,18.8666626,-1.0
3724.9,57,54.4551211,18.8713508,-1.0
3724.9,58,54.4551211,18.8760390,-1.0
3724.9,59,54.4551211,18.8807273,32.0
3724.9,60,54.4551211,18.8854155,2494.0
3724.9,61,54.4551211,18.8901037,19.0
3724.9,62,54.4551211,18.8947920,2461.0
3724.9,63,54.4578160,18.8572861,-1.0
3724.9,64,54.4578160,18.8619743,-1.0
3724.9,65,54.4578160,18.8666626,-1.0
3724.9,66,54.4578160,18.8713508,-1.0
3724.9,67,54.4578160,18.8760390,-1.0
3724.9,68,54.4578160,18.8807273,-1.0
3724.9,69,54.4578160,18.8854155,-1.0
3724.9,70,54.4578160,18.8901037,-1.0
3724.9,71,54.4578160,18.8947920,-1.0
3724.9,72,54.4605109,18.8572861,-1.0
3724.9,73,54.4605109,18.8619743,-1.0
3724.9,74,54.4605109,18.8666626,-1.0
3724.9,75,54.4605109,18.8713508,-1.0
3724.9,76,54.4605109,18.8760390,-1.0
3724.9,77,54.4605109,18.8807273,-1.0
3724.9,78,54.4605109,18.8854155,-1.0
3724.9,79,54.4605109,18.8901037,-1.0
3724.9,80,54.4605109,18.8947920,-1.0
3724.9,81,54.4632059,18.8572861,-1.0
3724.9,82,54.4632059,18.8619743,-1.0
3724.9,83,54.4632059,18.8666626,-1.0
3724.9,84,54.4632059,18.8713508,-1.0
3724.9,85,54.4632059,18.8760390,-1.0
3724.9,86,54.4632059,18.8807273,-1.0
3724.9,87,54.4632059,18.8854155,-1.0
3724.9,88,54.4632059,18.8901037,-1.0
3724.9,89,54.4632059,18.8947920,-1.0
3734.9,0,54.4389515,18.8572861,-1.0
3734.9,1,54.4389515,18.8619743,1203.0
3734.9,2,54.4389515,18.8666626,1293.0
3734.9,3,54.4389515,18.8713508,1559.0
3734.9,4,54.4389515,18.8760390,1663.0
3734.9,5,54.4389515,18.8807273,1750.0
3734.9,6,54.4389515,18.8854155,-1.0
3734.9,7,54.4389515,18.8901037,-1.0
3734.9,8,54.4389515,18.8947920,-1.0
3734.9,9,54.4416464,18.8572861,-1.0
3734.9,10,54.4416464,18.8619743,1116.0
3734.9,11,54.4416464,18.8666626,1380.0
3734.9,12,54.4416464,18.8713508,1470.0
3734.9,13,54.4416464,18.8760390,1927.0
3734.9,14,54.4416464,18.8807273,1841.0
3734.9,15,54.4416464,18.8854155,-1.0
3734.9,16,54.4416464,18.8901037,-1.0
3734.9,17,54.4416464,18.8947920,-1.0
3734.9,18,54.4443413,18.8572861,4.0
3734.9,19,54.4443413,18.8619743,1012.0
3734.9,20,54.4443413,18.8666626,-1.0
3734.9,21,54.4443413,18.8713508,686.0
3734.9,22,54.4443413,18.8760390,1206.0
3734.9,23,54.4443413,18.8807273,8.0
